TIME           	H+_inf         	Cl-_inf        	DOC_inf        	HCO3-_inf      	H+_UZ          	Cl-_UZ         	DOC_UZ         	HCO3-_UZ       	X-_UZ          	SOC_UZ         	OH-_UZ         	CO2(aq)_UZ     	XDOC_UZ        	H+_LZ          	Cl-_LZ         	DOC_LZ         	HCO3-_LZ       	X-_LZ          	SOC_LZ         	OH-_LZ         	CO2(aq)_LZ     	XDOC_LZ        	H+_riv         	Cl-_riv        	DOC_riv        	HCO3-_riv      	X-_riv         	SOC_riv        	OH-_riv        	CO2(aq)_riv    	XDOC_riv       	SOC_rate_UZ            	SOC_rate_LZ            
YYYYMMDD       	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/m2/day             	mol/m2/day             
19860717       	0.000128373    	2.56181e-05    	2.56181e-05    	2.56181e-06    	0.000118129    	2.40388e-05    	2.7805e-05     	7.70608e-08    	0.0132494      	0.0495835      	8.73714e-11    	1.97273e-05    	5.83879e-07    	7.40445e-05    	1.74395e-05    	1.61421e-05    	6.13434e-08    	0.130907       	0.0473256      	1.38744e-10    	9.88906e-06    	3.34906e-06    	0.0001184      	2.45395e-05    	2.74963e-05    	2.78763e-10    	9.99956e-21    	1e-20          	8.71046e-11    	7.15809e-08    	4.35771e-25    	-6.08665e-05           	-3.30098e-06           
19860718       	0.000131062    	2.61547e-05    	2.61547e-05    	2.61547e-06    	0.000119218    	2.42587e-05    	2.86704e-05    	8.66098e-08    	0.0132494      	0.0495828      	8.65028e-11    	2.23944e-05    	6.0205e-07     	7.40334e-05    	1.7421e-05     	1.616e-05      	6.23343e-08    	0.130907       	0.0473252      	1.38769e-10    	1.0047e-05     	3.35279e-06    	0.000108802    	2.26536e-05    	2.53569e-05    	3.11034e-10    	9.9996e-21     	1e-20          	9.4714e-11     	7.34506e-08    	4.01866e-25    	-6.73736e-05           	-4.23611e-06           
19860719       	0.000132194    	2.63806e-05    	2.63806e-05    	2.63806e-06    	0.000122017    	2.483e-05      	2.88621e-05    	7.91972e-08    	0.0132494      	0.0495823      	8.45263e-11    	2.09566e-05    	6.06077e-07    	7.43675e-05    	1.7484e-05     	1.61907e-05    	6.1457e-08     	0.130907       	0.0473248      	1.38146e-10    	9.95029e-06    	3.35915e-06    	0.000108648    	2.26714e-05    	2.57662e-05    	3.41925e-10    	9.99959e-21    	1e-20          	9.4847e-11     	8.06325e-08    	4.08353e-25    	-5.05621e-05           	-3.48879e-06           
19860720       	0.00013465     	2.68707e-05    	2.68707e-05    	2.68707e-06    	0.000118622    	2.41394e-05    	2.7835e-05     	7.56581e-08    	0.0132494      	0.049582       	8.69649e-11    	1.94587e-05    	5.84509e-07    	7.46869e-05    	1.7544e-05     	1.62196e-05    	6.06219e-08    	0.130907       	0.0473245      	1.37559e-10    	9.85693e-06    	3.36515e-06    	0.000109454    	2.29047e-05    	2.5541e-05     	3.12502e-10    	9.9996e-21     	1e-20          	9.41558e-11    	7.4235e-08     	4.04784e-25    	-3.58859e-05           	-2.75627e-06           
19860721       	0.000137415    	2.74225e-05    	2.74225e-05    	2.74225e-06    	0.000118611    	2.41358e-05    	2.82733e-05    	8.26313e-08    	0.0132494      	0.0495816      	8.69492e-11    	2.1256e-05     	5.93712e-07    	7.4668e-05     	1.75242e-05    	1.62258e-05    	6.12932e-08    	0.130907       	0.0473242      	1.37599e-10    	9.96322e-06    	3.36643e-06    	0.000104817    	2.20777e-05    	2.4204e-05     	3.10435e-10    	9.99962e-21    	1e-20          	9.82829e-11    	7.06474e-08    	3.83596e-25    	-3.77594e-05           	-3.36947e-06           
19860722       	0.000140523    	2.80428e-05    	2.80428e-05    	2.80428e-06    	0.000118634    	2.41398e-05    	2.84822e-05    	8.58575e-08    	0.0132494      	0.0495813      	8.69324e-11    	2.20902e-05    	5.98098e-07    	7.49855e-05    	1.75837e-05    	1.62868e-05    	6.14179e-08    	0.130907       	0.0473239      	1.37016e-10    	1.0026e-05     	3.37909e-06    	0.0001021      	2.16627e-05    	2.3767e-05     	3.35165e-10    	9.99962e-21    	1e-20          	1.00876e-10    	7.43147e-08    	3.7667e-25     	-3.38427e-05           	-3.46417e-06           
19860723       	0.000140473    	2.80327e-05    	2.80327e-05    	2.80327e-06    	0.000125397    	2.55182e-05    	2.96784e-05    	7.94467e-08    	0.0132494      	0.049581       	8.22438e-11    	2.16061e-05    	6.23217e-07    	7.49903e-05    	1.75691e-05    	1.62611e-05    	6.10057e-08    	0.130907       	0.0473235      	1.37011e-10    	9.95901e-06    	3.37376e-06    	0.000100829    	2.14768e-05    	2.35286e-05    	3.45157e-10    	9.99963e-21    	1e-20          	1.02137e-10    	7.55853e-08    	3.72892e-25    	-2.82213e-05           	-3.07858e-06           
19860724       	0.000140728    	2.80836e-05    	2.80836e-05    	2.80836e-06    	0.000126398    	2.57215e-05    	3.00312e-05    	8.12188e-08    	0.0132494      	0.0495806      	8.16369e-11    	2.22522e-05    	6.30625e-07    	7.53366e-05    	1.76344e-05    	1.63395e-05    	6.14772e-08    	0.130907       	0.0473232      	1.36381e-10    	1.00823e-05    	3.39002e-06    	0.000105183    	2.23418e-05    	2.4317e-05     	3.14257e-10    	9.99961e-21    	1e-20          	9.79453e-11    	7.17635e-08    	3.85385e-25    	-3.25676e-05           	-3.51191e-06           
19860725       	0.000125549    	2.50541e-05    	2.50541e-05    	2.50541e-06    	0.000152479    	3.10359e-05    	3.46194e-05    	6.13768e-08    	0.0132493      	0.0495802      	6.76784e-11    	2.02842e-05    	7.26966e-07    	7.57872e-05    	1.77211e-05    	1.64113e-05    	6.11698e-08    	0.130907       	0.0473229      	1.35575e-10    	1.00916e-05    	3.40492e-06    	0.000114638    	2.38711e-05    	2.68985e-05    	3.0718e-10     	9.99957e-21    	1e-20          	8.99359e-11    	7.63946e-08    	4.26297e-25    	-4.91546e-05           	-3.36883e-06           
19860726       	0.000127681    	2.54795e-05    	2.54795e-05    	2.54795e-06    	0.000120348    	2.44911e-05    	2.79816e-05    	7.17887e-08    	0.0132494      	0.0495796      	8.5914e-11     	1.86894e-05    	5.87587e-07    	7.57656e-05    	1.77013e-05    	1.63888e-05    	6.0998e-08     	0.130907       	0.0473225      	1.3562e-10     	1.00599e-05    	3.40025e-06    	0.000138409    	2.86038e-05    	3.12936e-05    	2.03981e-10    	9.9995e-21     	1e-20          	7.46281e-11    	6.1135e-08     	4.95949e-25    	-5.95251e-05           	-3.29884e-06           
19860727       	0.000130165    	2.59754e-05    	2.59754e-05    	2.59754e-06    	0.000119511    	2.43203e-05    	2.79505e-05    	7.41888e-08    	0.0132494      	0.049579       	8.63061e-11    	1.92265e-05    	5.86935e-07    	7.60796e-05    	1.77602e-05    	1.64458e-05    	6.10214e-08    	0.130907       	0.0473222      	1.3506e-10     	1.01055e-05    	3.41207e-06    	0.000110808    	2.30487e-05    	2.55187e-05    	2.87814e-10    	9.9996e-21     	1e-20          	9.30154e-11    	6.92085e-08    	4.04431e-25    	-5.2856e-05            	-3.39156e-06           
19860728       	0.000132952    	2.65314e-05    	2.65314e-05    	2.65314e-06    	0.000119496    	2.43162e-05    	2.82566e-05    	7.90604e-08    	0.0132494      	0.0495785      	8.63115e-11    	2.04877e-05    	5.93361e-07    	7.60524e-05    	1.77394e-05    	1.644e-05      	6.13655e-08    	0.130907       	0.0473218      	1.35112e-10    	1.01586e-05    	3.41087e-06    	0.000108514    	2.26699e-05    	2.50562e-05    	2.99649e-10    	9.9996e-21     	1e-20          	9.49632e-11    	7.05765e-08    	3.971e-25      	-5.007e-05             	-3.76231e-06           
19860729       	0.000136073    	2.71542e-05    	2.71542e-05    	2.71542e-06    	0.000119526    	2.43212e-05    	2.86309e-05    	8.48398e-08    	0.0132494      	0.049578       	8.62895e-11    	2.1991e-05     	6.0122e-07     	7.6364e-05     	1.77977e-05    	1.651e-05      	6.17791e-08    	0.130907       	0.0473214      	1.3456e-10     	1.0269e-05     	3.4254e-06     	0.000106461    	2.2354e-05     	2.47311e-05    	3.17868e-10    	9.99961e-21    	1e-20          	9.67785e-11    	7.34632e-08    	3.91948e-25    	-4.80206e-05           	-4.17451e-06           
19860730       	0.000139344    	2.7807e-05     	2.7807e-05     	2.7807e-06     	0.00011946     	2.43064e-05    	2.90202e-05    	9.12209e-08    	0.0132494      	0.0495776      	8.63373e-11    	2.36319e-05    	6.09395e-07    	7.66746e-05    	1.78558e-05    	1.65815e-05    	6.22383e-08    	0.130907       	0.0473209      	1.34019e-10    	1.03871e-05    	3.44023e-06    	0.000104112    	2.2003e-05     	2.43236e-05    	3.37559e-10    	9.99961e-21    	1e-20          	9.89431e-11    	7.63075e-08    	3.85491e-25    	-4.60807e-05           	-4.59987e-06           
19860731       	0.000142542    	2.84452e-05    	2.84452e-05    	2.84452e-06    	0.000119494    	2.43133e-05    	2.90645e-05    	9.17891e-08    	0.0132494      	0.0495772      	8.63123e-11    	2.3786e-05     	6.10327e-07    	7.6642e-05     	1.78342e-05    	1.6552e-05     	6.19183e-08    	0.130907       	0.0473205      	1.34081e-10    	1.03289e-05    	3.43411e-06    	0.000101058    	2.15439e-05    	2.36931e-05    	3.57438e-10    	9.99962e-21    	1e-20          	1.01907e-10    	7.84512e-08    	3.75499e-25    	-3.71233e-05           	-4.26107e-06           
19860801       	0.000145646    	2.90646e-05    	2.90646e-05    	2.90646e-06    	0.000119562    	2.43268e-05    	2.91299e-05    	9.25614e-08    	0.0132494      	0.0495769      	8.62641e-11    	2.39995e-05    	6.117e-07      	7.69493e-05    	1.78919e-05    	1.65959e-05    	6.15968e-08    	0.130907       	0.0473201      	1.33544e-10    	1.03166e-05    	3.44322e-06    	9.71576e-05    	2.09475e-05    	2.25645e-05    	3.59638e-10    	9.99964e-21    	1e-20          	1.05963e-10    	7.59122e-08    	3.57613e-25    	-2.98939e-05           	-3.89387e-06           
19860802       	0.000141019    	2.81413e-05    	2.81413e-05    	2.81413e-06    	0.000138018    	2.8088e-05     	3.24659e-05    	7.67458e-08    	0.0132493      	0.0495766      	7.47288e-11    	2.29704e-05    	6.81747e-07    	7.69879e-05    	1.7885e-05     	1.6577e-05     	6.11859e-08    	0.130907       	0.0473198      	1.33481e-10    	1.02526e-05    	3.4393e-06     	0.000100062    	2.13939e-05    	2.34172e-05    	3.59302e-10    	9.99963e-21    	1e-20          	1.02914e-10    	7.8089e-08     	3.71125e-25    	-2.91583e-05           	-3.50833e-06           
19860803       	0.000143821    	2.87004e-05    	2.87004e-05    	2.87004e-06    	0.000122999    	2.5028e-05     	2.94998e-05    	8.55341e-08    	0.0132494      	0.0495763      	8.39738e-11    	2.27824e-05    	6.19467e-07    	7.73067e-05    	1.79449e-05    	1.66441e-05    	6.14701e-08    	0.130907       	0.0473194      	1.32931e-10    	1.03428e-05    	3.45322e-06    	0.000111737    	2.3706e-05     	2.56418e-05    	2.87789e-10    	9.99959e-21    	1e-20          	9.2252e-11     	6.97752e-08    	4.06381e-25    	-3.25418e-05           	-3.76011e-06           
19860804       	0.000146489    	2.92327e-05    	2.92327e-05    	2.92327e-06    	0.000122928    	2.50135e-05    	2.94615e-05    	8.51117e-08    	0.0132494      	0.049576       	8.39255e-11    	2.26829e-05    	6.18663e-07    	7.76237e-05    	1.80046e-05    	1.66858e-05    	6.10365e-08    	0.130907       	0.0473191      	1.32393e-10    	1.03116e-05    	3.46187e-06    	9.91948e-05    	2.13492e-05    	2.28228e-05    	3.374e-10      	9.99964e-21    	1e-20          	1.03806e-10    	7.26983e-08    	3.61706e-25    	-2.51777e-05           	-3.29611e-06           
19860805       	0.000138093    	2.75571e-05    	2.75571e-05    	2.75571e-06    	0.000147469    	3.00131e-05    	3.43052e-05    	7.18745e-08    	0.0132493      	0.0495757      	6.99585e-11    	2.29793e-05    	7.2037e-07     	7.76953e-05    	1.80045e-05    	1.67081e-05    	6.16185e-08    	0.130907       	0.0473187      	1.32275e-10    	1.04192e-05    	3.46649e-06    	0.000105117    	2.22697e-05    	2.44602e-05    	3.30196e-10    	9.99961e-21    	1e-20          	9.8006e-11     	7.53567e-08    	3.87655e-25    	-3.60579e-05           	-3.91851e-06           
19860806       	0.000135573    	2.70541e-05    	2.70541e-05    	2.70541e-06    	0.000134874    	2.7449e-05     	3.12152e-05    	6.97647e-08    	0.0132493      	0.0495753      	7.66333e-11    	2.03621e-05    	6.55488e-07    	7.80564e-05    	1.80732e-05    	1.6751e-05     	6.09789e-08    	0.130907       	0.0473183      	1.31664e-10    	1.0359e-05     	3.47539e-06    	0.000127092    	2.65178e-05    	2.91833e-05    	2.49205e-10    	9.99954e-21    	1e-20          	8.1205e-11     	6.86401e-08    	4.62506e-25    	-3.90655e-05           	-3.36427e-06           
19860807       	0.000137289    	2.73966e-05    	2.73966e-05    	2.73966e-06    	0.000125369    	2.5514e-05     	2.8832e-05     	6.69431e-08    	0.0132494      	0.049575       	8.23671e-11    	1.81784e-05    	6.05445e-07    	7.80352e-05    	1.80546e-05    	1.6701e-05     	6.00085e-08    	0.130907       	0.0473181      	1.31704e-10    	1.0191e-05     	3.46502e-06    	0.000117489    	2.45912e-05    	2.68065e-05    	2.62242e-10    	9.99958e-21    	1e-20          	8.77749e-11    	6.68245e-08    	4.24839e-25    	-2.74087e-05           	-2.46193e-06           
19860808       	0.000139273    	2.77924e-05    	2.77924e-05    	2.77924e-06    	0.000125371    	2.55142e-05    	2.891e-05      	6.80567e-08    	0.0132494      	0.0495748      	8.23052e-11    	1.84947e-05    	6.07081e-07    	7.83562e-05    	1.81152e-05    	1.67555e-05    	5.99229e-08    	0.130907       	0.0473178      	1.31164e-10    	1.02183e-05    	3.47633e-06    	0.000108116    	2.28051e-05    	2.44267e-05    	2.7337e-10     	9.99961e-21    	1e-20          	9.53119e-11    	6.41514e-08    	3.87124e-25    	-2.3364e-05            	-2.41125e-06           
19860809       	0.000134293    	2.67986e-05    	2.67986e-05    	2.67986e-06    	0.000140673    	2.86303e-05    	3.23141e-05    	6.63968e-08    	0.0132493      	0.0495744      	7.33521e-11    	2.02459e-05    	6.7856e-07     	7.87379e-05    	1.81879e-05    	1.68584e-05    	6.08745e-08    	0.130907       	0.0473175      	1.30532e-10    	1.04308e-05    	3.49768e-06    	0.000109838    	2.30799e-05    	2.4911e-05     	2.73132e-10    	9.99961e-21    	1e-20          	9.38307e-11    	6.51074e-08    	3.948e-25      	-3.59296e-05           	-3.43373e-06           
19860810       	0.000122042    	2.43537e-05    	2.43537e-05    	2.43537e-06    	0.000148373    	3.02002e-05    	3.31764e-05    	5.49645e-08    	0.0132493      	0.049574       	6.96267e-11    	1.76567e-05    	6.96669e-07    	7.88022e-05    	1.81868e-05    	1.68358e-05    	6.02163e-08    	0.130907       	0.0473172      	1.30431e-10    	1.03261e-05    	3.49298e-06    	0.000128099    	2.65211e-05    	2.91923e-05    	2.34319e-10    	9.99954e-21    	1e-20          	8.05719e-11    	6.50471e-08    	4.62649e-25    	-4.73918e-05           	-2.94697e-06           
19860811       	0.00011751     	2.34491e-05    	2.34491e-05    	2.34491e-06    	0.000131404    	2.67439e-05    	2.96835e-05    	5.93191e-08    	0.0132494      	0.0495733      	7.86625e-11    	1.68667e-05    	6.23324e-07    	7.9143e-05     	1.82514e-05    	1.68952e-05    	6.0163e-08     	0.130906       	0.0473169      	1.2987e-10     	1.03615e-05    	3.50532e-06    	0.000137996    	2.84179e-05    	3.07521e-05    	1.8592e-10     	9.99951e-21    	1e-20          	7.4849e-11     	5.55578e-08    	4.87368e-25    	-6.73373e-05           	-3.05088e-06           
19860812       	0.000118817    	2.371e-05      	2.371e-05      	2.371e-06      	0.000119544    	2.43284e-05    	2.72125e-05    	6.25191e-08    	0.0132494      	0.0495726      	8.63577e-11    	1.61926e-05    	5.71437e-07    	7.9091e-05     	1.82268e-05    	1.68648e-05    	5.99101e-08    	0.130907       	0.0473166      	1.29959e-10    	1.03109e-05    	3.49901e-06    	0.000123513    	2.54713e-05    	2.77671e-05    	2.21184e-10    	9.99956e-21    	1e-20          	8.35325e-11    	5.92244e-08    	4.40063e-25    	-6.37463e-05           	-2.92542e-06           
19860813       	0.000118541    	2.36549e-05    	2.36549e-05    	2.36549e-06    	0.000122586    	2.4948e-05     	2.78639e-05    	6.18304e-08    	0.0132494      	0.0495721      	8.41359e-11    	1.6437e-05     	5.85115e-07    	7.93943e-05    	1.82838e-05    	1.69159e-05    	5.98236e-08    	0.130906       	0.0473163      	1.29462e-10    	1.03355e-05    	3.50961e-06    	0.000112858    	2.33293e-05    	2.55182e-05    	2.52536e-10    	9.9996e-21     	1e-20          	9.13399e-11    	6.18394e-08    	4.04422e-25    	-5.88378e-05           	-2.96624e-06           
